anchor,target,rating,score,context
form by electroforming,deposition,1c,0.25,D01
form by electroforming,process,1c,0.25,D01
form by electroforming,fabricating,1c,0.25,D01
form by electroforming,electron,0,0.00,D01
form by electroforming,electrolyte deficiency,0,0.00,D01
form by electroforming,electric wire,0,0.00,D01
form by electroforming,muscle spasm,0,0.00,D01
form by electroforming,formation,0,0.00,D01
form by electroforming,convulsions,0,0.00,D01
invertebrate,invertebrate pest,2a,0.50,A01
invertebrate,invertebrates,4,1.00,A01
invertebrate,chrysaora fuscescens,2b,0.50,A01
invertebrate,marine invertebrates,2a,0.50,A01
invertebrate,drosophila melanogaster,2b,0.50,A01
invertebrate,cold blooded animal,3,0.75,A01
invertebrate,caribbean reef squid,2b,0.50,A01
invertebrate,an invertebrate animal,3,0.75,A01
invertebrate,morphology and symmetry,1d,0.25,A01
invertebrate,several phyla,1d,0.25,A01
invertebrate,invertebrate cell,1b,0.25,A01
invertebrate,scientific classification,1b,0.25,A01
invertebrate,vertebrates,1a,0.25,A01
invertebrate,invisible,0,0.00,A01
invertebrate,animal wastes,0,0.00,A01
invertebrate,incompetent,0,0.00,A01
invertebrate,marine oil,0,0.00,A01
invertebrate,inexperienced,0,0.00,A01
invertebrate,inverting the polarity,0,0.00,A01
invertebrate,shellfish,2a,0.50,A23
invertebrate,marine aquarium,1c,0.25,A23
invertebrate,invertebrate cells,2a,0.50,A23
invertebrate,immobilized recombinant,0,0.00,A61
invertebrate,immobilized modified,0,0.00,A61
invertebrate,human,1d,0.25,A61
invertebrate,drosophila,2b,0.50,A61
invertebrate,immobilized,0,0.00,A61
invertebrate,artificial,0,0.00,A61
invertebrate,enzymatically recombinant,0,0.00,A61
invertebrate,enzymatically modified,0,0.00,A61
invertebrate,invertebrate pests,2a,0.50,A61
invertebrate,insect eukaryote,2a,0.50,C12
invertebrate,invertebrate eukaryote,2a,0.50,C12
invertebrate,invertebrate insect,2a,0.50,C12
invertebrate,insect invertebrate,2a,0.50,C12
invertebrate,human,0,0.00,C12
invertebrate,insect,2a,0.50,C12
invertebrate,invertebrate pests,2a,0.50,C12
invertebrate,invertebrate pest,2a,0.50,C12
invertebrate,control invertebrate pests,1c,0.25,C12
invertebrate,control invertebrate pests,2a,0.50,G16
invertebrate,pheromones in invertebrates,2a,0.50,G16
invertebrate,chemical communication in invertebrates,2a,0.50,G16
invertebrate,contacting the spineless,2a,0.50,G16
invertebrate,contacting the invertebrate,2a,0.50,G16
invertebrate,marine invertebrate communication,2a,0.50,G16
invertebrate,testable non skeletal creature animal,2a,0.50,G16
invertebrate,testable invertebrate animal,2a,0.50,G16
invertebrate,vertebrate,1a,0.25,G16
invertebrate,marine vertebrate,1c,0.25,G16
invertebrate,animal trapping information,1c,0.25,G16
invertebrate,acoustic communication,1c,0.25,G16
invertebrate,chemical reaction,0,0.00,G16
invertebrate,marine vessel,0,0.00,G16
invertebrate,testable code,0,0.00,G16
loudspeaker arrays,speakers,2c,0.50,H04
loudspeaker arrays,speaker transducers,2a,0.50,H04
loudspeaker arrays,directional output transducers,2a,0.50,H04
loudspeaker arrays,directional output speakers,2a,0.50,H04
loudspeaker arrays,directional transducers speakers,2a,0.50,H04
loudspeaker arrays,acoustic transducers,2c,0.50,H04
loudspeaker arrays,acoustic output speakers,2c,0.50,H04
loudspeaker arrays,acoustic transducers speakers,2c,0.50,H04
loudspeaker arrays,speakers transducers,2a,0.50,H04
loudspeaker arrays,directional transducers,2a,0.50,H04
loudspeaker arrays,acoustic output transducers,2a,0.50,H04
loudspeaker arrays,loudspeakers,3,0.75,H04
loudspeaker arrays,transducers,1c,0.25,H04
loudspeaker arrays,loudspeakers arrangement,3,0.75,H04
loudspeaker arrays,multiple loudspeaker,3,0.75,H04
loudspeaker arrays,plurality of loudspeakers arranged,3,0.75,H04
loudspeaker arrays,loudspeaker line array,3,0.75,H04
loudspeaker arrays,series of sound transducers,2a,0.50,H04
loudspeaker arrays,array of speaker,2c,0.50,H04
loudspeaker arrays,series of loudspeakers,3,0.75,H04
loudspeaker arrays,loudspeaker system,2b,0.50,H04
loudspeaker arrays,arrays,1d,0.25,H04
loudspeaker arrays,microphone,1a,0.25,H04
loudspeaker arrays,voice coil,1b,0.25,H04
loudspeaker arrays,speaker types,1b,0.25,H04
loudspeaker arrays,diaphragm arrangement,1b,0.25,H04
loudspeaker arrays,acoustic signal,1d,0.25,H04
loudspeaker arrays,number array,0,0.00,H04
loudspeaker arrays,string array,0,0.00,H04
loudspeaker arrays,array variable,0,0.00,H04
loudspeaker arrays,array declaration,0,0.00,H04
loudspeaker arrays,array of bangles,0,0.00,H04
loudspeaker arrays,array brackets,0,0.00,H04
alumino silicates,crystalline aluminosilicates,2a,0.50,C02
alumino silicates,feldspar compound,2a,0.50,C02
alumino silicates,silicates,3,0.75,C02
alumino silicates,knaalsi3o8,2a,0.50,C02
alumino silicates,zeolites,3,0.75,C02
alumino silicates,sillimanite,2a,0.50,C02
alumino silicates,zeolite material,3,0.75,C02
alumino silicates,kyanite,2a,0.50,C02
alumino silicates,glass composition,1c,0.25,C02
alumino silicates,zeolite,1c,0.25,C02
alumino silicates,rocks,1c,0.25,C02
alumino silicates,alumina,1b,0.25,C02
alumino silicates,molten material,1d,0.25,C02
alumino silicates,hydrocarbon compounds,0,0.00,C02
alumino silicates,phase diagram,0,0.00,C02
alumino silicates,petroleum generating compounds,0,0.00,C02
alumino silicates,bonded layers,0,0.00,C02
alumino silicates,propana compound,0,0.00,C02
alumino silicates,tetrahedral,0,0.00,C02
alumino silicates,silicate zeolites,2b,0.50,G03
alumino silicates,zeolites,2b,0.50,G03
alumino silicates,oxides containing zeolites,2a,0.50,G03
alumino silicates,oxides,2b,0.50,G03
alumino silicates,oxide,2b,0.50,G03
alumino silicates,silicates,2b,0.50,G03
alumino silicates,silicate,2b,0.50,G03
alumino silicates,containing zeolites,2b,0.50,G03
alumino silicates,oxides containing,2b,0.50,G03
alumino silicates,oxides which zeolites,2a,0.50,G03
alumino silicates,oxides materials,2b,0.50,G03
alumino silicates,aluminosilicate,4,1.00,G03
alumino silicates,aluminosilicate zeolites,2b,0.50,G03
alumino silicates,crystalline alumino silicates,2a,0.50,G03
alumino silicates,silicoaluminates,3,0.75,G03
alumino silicates,sodium aluminum silicates,2a,0.50,G03
alumino silicates,silica aluminas,3,0.75,G03
alumino silicates,refractory silicates,2b,0.50,G03
alumino silicates,aluminium silicate properties,2a,0.50,G03
alumino silicates,hydrous silicates,2a,0.50,G03
alumino silicates,hydrated aluminum silicates,2a,0.50,G03
alumino silicates,aluminium,2b,0.50,G03
alumino silicates,rubber and paint,1d,0.25,G03
alumino silicates,minerals,1c,0.25,G03
alumino silicates,tensile strength,1b,0.25,G03
alumino silicates,silicon,1b,0.25,G03
alumino silicates,thermal conductivity,1b,0.25,G03
alumino silicates,glass,1c,0.25,G03
alumino silicates,example,0,0.00,G03
alumino silicates,rock layer,0,0.00,G03
alumino silicates,parallel configuration,0,0.00,G03
alumino silicates,aluminium table,0,0.00,G03
alumino silicates,top layer,0,0.00,G03
alumino silicates,cable silica,0,0.00,G03
catching surface,ground,1c,0.25,A01
catching surface,harvester,1b,0.25,A01
catching surface,catch frame,1b,0.25,A01
catching surface,locking surface,1d,0.25,A01
catching surface,collecting surface,2b,0.50,A01
catching surface,freshwater catchments,2a,0.50,A01
catching surface,accumulating surface,2b,0.50,A01
catching surface,catchment area,3,0.75,A01
catching surface,embankment surface,2b,0.50,A01
catching surface,rainwater collecting surface,2a,0.50,A01
catching surface,storage area,2b,0.50,A01
catching surface,stormwater harvesting,2a,0.50,A01
catching surface,surface area,1c,0.25,A01
catching surface,land surfaces,1c,0.25,A01
catching surface,volume of the collection,1c,0.25,A01
catching surface,water trapping,1c,0.25,A01
catching surface,capacity if the area,1c,0.25,A01
catching surface,harvesting areas,1d,0.25,A01
catching surface,catching the ball,0,0.00,A01
catching surface,freshwater salt content,0,0.00,A01
catching surface,surface of moon,0,0.00,A01
catching surface,metal surface,0,0.00,A01
catching surface,surface of sun,0,0.00,A01
catching surface,catching insects,0,0.00,A01
catching surface,shoulder,1d,0.25,B65
catching surface,catching part,3,0.75,B65
catching surface,locking surface,3,0.75,B65
catching surface,spool wall,1c,0.25,B65
catching surface,catching surfaces,4,1.00,B65
catching surface,catch surface,4,1.00,B65
catching surface,catching,2b,0.50,B65
catching surface,channel,1b,0.25,F03
catching surface,deflector,1d,0.25,F03
catching surface,catching nose,3,0.75,F03
catching surface,catch shoulder,2b,0.50,F03
catching surface,corresponding sloping surface,2a,0.50,F03
catching surface,catching edge,2b,0.50,F03
catching surface,supporting nose,2b,0.50,F03
catching surface,catch extension,2b,0.50,F03
catching surface,catching surfaces,4,1.00,F03
catching surface,catch lug,1b,0.25,F03
catching surface,tilted edge,1d,0.25,F03
catching surface,titled edge,1d,0.25,F03
catching surface,oblique ramp,1d,0.25,F03
catching surface,surface area,0,0.00,F03
catching surface,catching fire,0,0.00,F03
catching surface,catch up,0,0.00,F03
catching surface,ramp down,0,0.00,F03
catching surface,catching fish,0,0.00,F03
catching surface,tilted earth,0,0.00,F03
friction lock,anchor,1c,0.25,A61
friction lock,lock,2b,0.50,A61
friction lock,self locking device,2b,0.50,A61
friction lock,frictional device,2b,0.50,A61
friction lock,gibbs style ascender,2a,0.50,A61
friction lock,frictional lock,4,1.00,A61
friction lock,clove hitch over,2a,0.50,A61
friction lock,frictional locking device,2b,0.50,A61
friction lock,floating cam ascender,2a,0.50,A61
friction lock,shaft,2a,0.50,A61
friction lock,arrest the fall,1c,0.25,A61
friction lock,torque,1b,0.25,A61
friction lock,climb without partners,1c,0.25,A61
friction lock,cylinders,1b,0.25,A61
friction lock,solo climbing,1c,0.25,A61
friction lock,resist,1b,0.25,A61
friction lock,lockdown in the country,0,0.00,A61
friction lock,locket,0,0.00,A61
friction lock,locking the gate,0,0.00,A61
friction lock,lock box,0,0.00,A61
friction lock,locking the bike,0,0.00,A61
friction lock,lock smith,0,0.00,A61
friction lock,prevent movement,1c,0.25,B62
friction lock,lock,2b,0.50,B62
friction lock,selectively lock,2b,0.50,B62
friction lock,block lock,2b,0.50,B62
friction lock,handle,1d,0.25,B62
friction lock,locks,2b,0.50,B62
friction lock,secures,1c,0.25,B62
friction lock,selectively secure,1c,0.25,B62
friction lock,block movement,1c,0.25,B62
friction lock,block movement lock,1d,0.25,B62
friction lock,prevent,1c,0.25,B62
friction lock,lever,1b,0.25,B62
friction lock,secure,1c,0.25,B62
friction lock,releasably lock,2a,0.50,B62
friction lock,releasably secure,1d,0.25,B62
friction lock,block,1d,0.25,B62
friction lock,prevent movement lock,3,0.75,B62
friction lock,prevent lock,2b,0.50,B62
friction lock,seal,1c,0.25,E05
friction lock,fit,1c,0.25,E05
friction lock,sealing seal,1c,0.25,E05
friction lock,sealing therebetween,1c,0.25,E05
friction lock,seal therebetween,1c,0.25,E05
friction lock,grip,1b,0.25,E21
friction lock,wedging seal,2b,0.50,E21
friction lock,wedging fit,2b,0.50,E21
friction lock,frictional seal,3,0.75,E21
friction lock,frictional fit,3,0.75,E21
friction lock,seal,2b,0.50,E21
friction lock,friction lock,4,1.00,E21
friction lock,locking connection,2b,0.50,E21
friction lock,positionable linear friction lock,2a,0.50,E21
friction lock,force fit connection,2b,0.50,E21
friction lock,friction lock buckle,2a,0.50,E21
friction lock,clamp lock,2a,0.50,E21
friction lock,locking system,2b,0.50,E21
friction lock,wedge lock,2c,0.50,E21
friction lock,anti impact stand column,1d,0.25,E21
friction lock,noncontact lock,1a,0.25,E21
friction lock,fire flooding,1d,0.25,E21
friction lock,fitting device,1c,0.25,E21
friction lock,sectioning reducing ball socket,1d,0.25,E21
friction lock,nut and bolt,1b,0.25,E21
friction lock,wireless lock security,0,0.00,E21
friction lock,lock down,0,0.00,E21
friction lock,hand friction,0,0.00,E21
friction lock,semiconductor device,0,0.00,E21
friction lock,bluetooth intelligent wireless lock,0,0.00,E21
friction lock,fit band,0,0.00,E21
relational formula,differential value,1b,0.25,B61
relational formula,delay,1b,0.25,B61
relational formula,information,1c,0.25,B61
relational formula,environment information,1b,0.25,B61
relational formula,environment data,1b,0.25,B61
relational formula,environment factor information,1b,0.25,B61
relational formula,time,1b,0.25,B61
relational formula,environmental factor,1b,0.25,B61
relational formula,environmental factor information,1b,0.25,B61
relational formula,correction value,1b,0.25,B61
relational formula,environmental information,1b,0.25,B61
relational formula,environmental data,1b,0.25,B61
relational formula,relationship expression,3,0.75,B61
relational formula,relationship,2b,0.50,B61
relational formula,formula,2b,0.50,B61
relational formula,relational expression,3,0.75,B61
relational formula,data,1b,0.25,B61
relational formula,environment factor,1b,0.25,B61
relational formula,value,1b,0.25,B61
relational formula,difference,1b,0.25,B61
relational formula,correction difference,1b,0.25,B61
relational formula,relationship formula,4,1.00,B61
relational formula,relational formula,4,1.00,B61
relational formula,relation formula,4,1.00,B61
relational formula,relational rule,3,0.75,B61
relational formula,relational equation,3,0.75,B61
relational formula,relational formulation,3,0.75,B61
relational formula,relational matrix,3,0.75,B61
relational formula,relational system,2b,0.50,B61
relational formula,relational calculation,3,0.75,B61
relational formula,remote locomotive control,1d,0.25,B61
relational formula,wire frame,1d,0.25,B61
relational formula,railway color light,1d,0.25,B61
relational formula,axle frame,1d,0.25,B61
relational formula,train display control method,1d,0.25,B61
relational formula,bogie,1d,0.25,B61
relational formula,formula of magnesium chloride,0,0.00,B61
relational formula,formula one cars,0,0.00,B61
relational formula,formula of sodium carbonate,0,0.00,B61
relational formula,relational database,0,0.00,B61
relational formula,relational operators,0,0.00,B61
relational formula,relational joints,0,0.00,B61
intruder detection,electronic fraud processing,2a,0.50,G08
intruder detection,authentication,2b,0.50,G08
intruder detection,information processing,2b,0.50,G08
intruder detection,electronic information detection,2a,0.50,G08
intruder detection,computer,1d,0.25,G08
intruder detection,analysis,2b,0.50,G08
intruder detection,abnormality processing,2a,0.50,G08
intruder detection,intrusion information processing,3,0.75,G08
intruder detection,access management,2b,0.50,G08
intruder detection,abnormality detection,2b,0.50,G08
intruder detection,electronic information processing,2a,0.50,G08
intruder detection,intrusion fraud detection,2a,0.50,G08
intruder detection,intrusion fraud processing,2a,0.50,G08
intruder detection,intrusion information detection,2a,0.50,G08
intruder detection,control,1d,0.25,G08
intruder detection,access control,2b,0.50,G08
intruder detection,information detection,2b,0.50,G08
intruder detection,electronic fraud detection,2a,0.50,G08
intruder detection,intruder detection system,3,0.75,G08
intruder detection,intruder detecting,4,1.00,F41
intruder detection,smoke,0,0.00,F41
intruder detection,heat,0,0.00,F41
intruder detection,sensor,1c,0.25,F41
intruder detection,activating,0,0.00,F41
intruder detection,activation,0,0.00,F41
intruder detection,malicious detection,3,0.75,F41
intruder detection,detecting intruders,4,1.00,F41
intruder detection,unauthorized activity detection,3,0.75,F41
intruder detection,intruder detectors,3,0.75,F41
intruder detection,harm sensing,3,0.75,F41
intruder detection,burglar sensor,2b,0.50,F41
intruder detection,uncertified entry detection,3,0.75,F41
intruder detection,intruder detection system,2b,0.50,F41
intruder detection,ids,3,0.75,F41
intruder detection,security alarms,1c,0.25,F41
intruder detection,security,1d,0.25,F41
intruder detection,motion detector,1c,0.25,F41
intruder detection,protection,1d,0.25,F41
intruder detection,infra red sensor,1c,0.25,F41
intruder detection,drug detection,0,0.00,F41
intruder detection,intruder bike,0,0.00,F41
intruder detection,covid detection,0,0.00,F41
intruder detection,fire detection,0,0.00,F41
intruder detection,vpn detection,0,0.00,F41
intruder detection,overflow sensor,0,0.00,F41
intruder detection,intruder operation,2b,0.50,B60
intruder detection,detection operation,2b,0.50,B60
intruder detection,alert,1b,0.25,B60
intruder detection,occupant safety,1c,0.25,B60
intruder detection,exemplary control,1b,0.25,B60
intruder detection,detection,2b,0.50,B60
intruder detection,detection authentication,2a,0.50,B60
intruder detection,detecting authentication,2a,0.50,B60
intruder detection,assistance,0,0.00,B60
intruder detection,occupant control,1c,0.25,B60
intruder detection,exemplary safety,1b,0.25,B60
intruder detection,electronic,1d,0.25,B60
intruder detection,intrusion detection,4,1.00,B60
intruder detection,intruder detection system,3,0.75,B60
intruder detection,intruder detection,4,1.00,B60
intruder detection,intrusion detection system,2b,0.50,B60
intruder detection,intruder detection technique,3,0.75,B60
intruder detection,intruder alarm system,2a,0.50,B60
intruder detection,infrared intruder detection,2a,0.50,B60
intruder detection,potential intruders,2a,0.50,B60
intruder detection,detection system,2b,0.50,B60
intruder detection,intruder detection process,2a,0.50,B60
intruder detection,holder for a loudspeaker,1d,0.25,B60
intruder detection,emergency sensors,1b,0.25,B60
intruder detection,controllable semiconductor actuator,1d,0.25,B60
intruder detection,safety aspects,1c,0.25,B60
intruder detection,steered wheels of a motor vehicle,1d,0.25,B60
intruder detection,monitoring,1d,0.25,B60
intruder detection,blood leak detection,0,0.00,B60
intruder detection,fire detection,0,0.00,B60
intruder detection,smoke detection system,0,0.00,B60
intruder detection,audio detection,0,0.00,B60
intruder detection,blood leak detection sensor,0,0.00,B60
intruder detection,rapid molar intruder,0,0.00,B60
source voltage,substrate source voltage,2a,0.50,G11
